# pos_1,average_velocity_axis
1.389139705019461386e-03,7.728169203826061595e-02
2.470278535103650856e-03,8.928238411613308168e-02
4.392845456035934966e-03,7.987362475996831468e-02
7.811706625951745156e-03,6.486060078917200988e-02
1.389139705019461560e-02,6.183533243633488469e-02
2.470278535103651030e-02,6.623208038005920506e-02
4.392845456035934792e-02,7.877339897455253037e-02
7.811706625951746197e-02,9.296120627708429063e-02
1.389139705019461490e-01,1.048892157299784883e-01
2.470278535103651030e-01,1.329260629010658445e-01
4.392845456035935348e-01,1.589082354106071682e-01
7.811706625951745364e-01,1.802060262399957646e-01
