# pos_1,average_velocity_axis
1.389139705019461386e-03,6.178996003996053282e-02
2.470278535103650856e-03,6.401899432534749468e-02
4.392845456035934966e-03,5.813558331507090449e-02
7.811706625951745156e-03,5.861486933046547443e-02
1.389139705019461560e-02,4.986035528363670644e-02
2.470278535103651030e-02,5.812888805249390861e-02
4.392845456035934792e-02,7.310865233072688651e-02
7.811706625951746197e-02,8.688223402432769527e-02
1.389139705019461490e-01,9.080447205610960026e-02
2.470278535103651030e-01,1.046025460231192195e-01
4.392845456035935348e-01,1.261307646367795798e-01
7.811706625951745364e-01,1.542439706053105875e-01
