# pos_1,average_velocity_axis
1.389139705019461386e-03,1.375915915915907062e-01
2.470278535103650856e-03,1.336575474734453539e-01
4.392845456035934966e-03,1.639361842976281292e-01
7.811706625951745156e-03,1.746808321611047210e-01
1.389139705019461560e-02,1.464486968623477103e-01
2.470278535103651030e-02,1.521245438709084852e-01
4.392845456035934792e-02,1.721831323039375028e-01
7.811706625951746197e-02,1.843215492829087809e-01
1.389139705019461490e-01,2.117745251387158911e-01
2.470278535103651030e-01,2.995848678156174394e-01
4.392845456035935348e-01,4.059802088618563176e-01
7.811706625951745364e-01,6.227446175711937038e-01
