# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,1.459685386172312471e+00
4.392845456035934792e-02,6.156310608158432895e-01
7.811706625951746197e-02,6.923895731350435678e-01
1.389139705019461490e-01,1.103184598630097879e+00
2.470278535103651030e-01,1.204240443592157650e+00
4.392845456035935348e-01,1.046572803386933703e+00
7.811706625951745364e-01,9.693454023890608617e-01
