# pos_1,average_velocity_axis
1.389139705019461386e-03,2.060429820661037123e-02
2.470278535103650856e-03,1.875558827137781270e-02
4.392845456035934966e-03,2.061238386174435097e-02
7.811706625951745156e-03,2.190966579565935962e-02
1.389139705019461560e-02,2.242900366111225813e-02
2.470278535103651030e-02,2.896792458969899009e-02
4.392845456035934792e-02,3.792335936898399984e-02
7.811706625951746197e-02,4.333595485280877790e-02
1.389139705019461490e-01,4.415846561011761012e-02
2.470278535103651030e-01,4.824939280887763360e-02
4.392845456035935348e-01,5.197556362030084087e-02
7.811706625951745364e-01,5.650249767475937213e-02
