# pos_1,average_velocity_axis
1.389139705019461386e-03,1.415334291876371720e-01
2.470278535103650856e-03,1.908973471741617911e-01
4.392845456035934966e-03,1.995373643788842521e-01
7.811706625951745156e-03,1.593330596831147861e-01
1.389139705019461560e-02,1.145500161493655661e-01
2.470278535103651030e-02,1.262081277002440882e-01
4.392845456035934792e-02,1.682725828460682749e-01
7.811706625951746197e-02,2.147374351567774842e-01
1.389139705019461490e-01,2.907359707681794192e-01
2.470278535103651030e-01,3.394389079066475468e-01
4.392845456035935348e-01,3.698974826769576008e-01
7.811706625951745364e-01,3.866518924890157138e-01
