# pos_1,concentration
1.389139705019461386e-03,4.020292839003892227e-01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.271328223211691533e-01
7.811706625951745156e-03,2.859681591171018278e-01
1.389139705019461560e-02,6.432468542406225565e-01
2.470278535103651030e-02,8.138796489859390082e-01
4.392845456035934792e-02,1.106055554194171453e+00
7.811706625951746197e-02,1.065231392711204261e+00
1.389139705019461490e-01,1.021154381106988307e+00
2.470278535103651030e-01,1.028653445246117126e+00
4.392845456035935348e-01,9.941786705515429645e-01
7.811706625951745364e-01,1.008752681285576713e+00
