# pos_1,concentration
1.389139705019461386e-03,7.036613315145913150e-01
2.470278535103650856e-03,7.348674276340814160e-01
4.392845456035934966e-03,1.144374433186077233e+00
7.811706625951745156e-03,1.090424198655016941e+00
1.389139705019461560e-02,9.549689499126594594e-01
2.470278535103651030e-02,9.609804822907221933e-01
4.392845456035934792e-02,1.017221718387623985e+00
7.811706625951746197e-02,1.027858875781368475e+00
1.389139705019461490e-01,1.006235704065865377e+00
2.470278535103651030e-01,1.002811397402200377e+00
4.392845456035935348e-01,1.015314427665647612e+00
7.811706625951745364e-01,9.896046497957661225e-01
