# pos_1,average_velocity_axis
1.389139705019461386e-03,3.595022380636605369e-02
2.470278535103650856e-03,3.129809964816212403e-02
4.392845456035934966e-03,3.417482759908069267e-02
7.811706625951745156e-03,3.379034148294591394e-02
1.389139705019461560e-02,3.405147039819338139e-02
2.470278535103651030e-02,4.006316212459615916e-02
4.392845456035934792e-02,5.036840895019874254e-02
7.811706625951746197e-02,5.807153231232966423e-02
1.389139705019461490e-01,6.200295956648919221e-02
2.470278535103651030e-01,6.708207011723822666e-02
4.392845456035935348e-01,7.519310862396033635e-02
7.811706625951745364e-01,8.759974529409256250e-02
