# pos_1,average_velocity_axis
1.389139705019461386e-03,3.762548177674883421e-02
2.470278535103650856e-03,4.124441914202495174e-02
4.392845456035934966e-03,4.495661569291294068e-02
7.811706625951745156e-03,4.604929854316498761e-02
1.389139705019461560e-02,5.036567427161293270e-02
2.470278535103651030e-02,6.081291099112014903e-02
4.392845456035934792e-02,6.949171986288785186e-02
7.811706625951746197e-02,7.515042370492841517e-02
1.389139705019461490e-01,7.616717697516663110e-02
2.470278535103651030e-01,7.425959502307512283e-02
4.392845456035935348e-01,6.918038878088002275e-02
7.811706625951745364e-01,6.292725367249824009e-02
