# pos_1,concentration
1.389139705019461386e-03,1.205710595569887911e+00
2.470278535103650856e-03,2.260069647029385731e+00
4.392845456035934966e-03,1.652209728432885827e+00
7.811706625951745156e-03,1.072045163283849023e+00
1.389139705019461560e-02,1.165520242384224803e+00
2.470278535103651030e-02,9.040278588117544034e-01
4.392845456035934792e-02,1.016744448266391210e+00
7.811706625951746197e-02,1.072045163283849023e+00
1.389139705019461490e-01,9.525113705002111741e-01
2.470278535103651030e-01,1.039632037633517525e+00
4.392845456035935348e-01,9.748037397754027999e-01
7.811706625951745364e-01,9.955726083029344808e-01
