# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,6.780208941088157193e-01
4.392845456035934966e-03,2.541861120665978024e-01
7.811706625951745156e-03,5.002877428657962477e-01
1.389139705019461560e-02,3.617131786709663066e-01
2.470278535103651030e-02,7.910243764602852279e-01
4.392845456035934792e-02,1.067581670679710770e+00
7.811706625951746197e-02,1.172102711857008206e+00
1.389139705019461490e-01,1.028873041552970768e+00
2.470278535103651030e-01,1.100653918103310813e+00
4.392845456035935348e-01,1.024370031628389466e+00
7.811706625951745364e-01,9.605524663023287113e-01
