# pos_1,average_velocity_axis
1.389139705019461386e-03,4.797980769230612008e-01
2.470278535103650856e-03,4.872760501909624287e-01
4.392845456035934966e-03,5.572120445344045381e-01
7.811706625951745156e-03,5.493869822485167864e-01
1.389139705019461560e-02,4.675879209643379886e-01
2.470278535103651030e-02,5.823759176508118696e-01
4.392845456035934792e-02,6.765846387477374435e-01
7.811706625951746197e-02,7.237691629955957939e-01
1.389139705019461490e-01,7.595338030010794217e-01
2.470278535103651030e-01,7.819411101813676934e-01
4.392845456035935348e-01,7.913856837377851727e-01
7.811706625951745364e-01,7.992319033157426755e-01
