# pos_1,concentration
1.389139705019461386e-03,4.016522636278974101e-01
2.470278535103650856e-03,4.517313323884304399e-01
4.392845456035934966e-03,5.080543921706240917e-01
7.811706625951745156e-03,2.142749851215045576e-01
1.389139705019461560e-02,8.836349799813740802e-01
2.470278535103651030e-02,1.016395497873968878e+00
4.392845456035934792e-02,1.054212863754044882e+00
7.811706625951746197e-02,1.014234929575121402e+00
1.389139705019461490e-01,9.840480458883484882e-01
2.470278535103651030e-01,1.061568631112811856e+00
4.392845456035935348e-01,1.066914223558310892e+00
7.811706625951745364e-01,9.585234334435304149e-01
