# pos_1,concentration
1.389139705019461386e-03,3.228355757149858896e+00
2.470278535103650856e-03,5.446313563984632289e+00
4.392845456035934966e-03,3.062687186973291009e+00
7.811706625951745156e-03,1.722275571366063129e+00
1.389139705019461560e-02,2.905520181434872562e+00
2.470278535103651030e-02,3.993963280255397930e+00
4.392845456035934792e-02,3.420000692120174879e+00
7.811706625951746197e-02,3.013982249890609921e+00
1.389139705019461490e-01,2.921661960220621523e+00
2.470278535103651030e-01,2.151293857773930007e+00
4.392845456035935348e-01,6.227463946845692710e-01
7.811706625951745364e-01,5.740918571220210258e-03
