# pos_1,concentration
1.389139705019461386e-03,8.040585678007784454e-01
2.470278535103650856e-03,1.808621442190974982e+00
4.392845456035934966e-03,2.161257979459875411e+00
7.811706625951745156e-03,3.002665670729569580e+00
1.389139705019461560e-02,2.452378631792373476e+00
2.470278535103651030e-02,2.780755467368625222e+00
4.392845456035934792e-02,1.817999359192718600e+00
7.811706625951746197e-02,1.522780447298567319e+00
1.389139705019461490e-01,1.443285129202396933e+00
2.470278535103651030e-01,1.410724724908960726e+00
4.392845456035935348e-01,1.203947827381472102e+00
7.811706625951745364e-01,4.697027013498397685e-01
