# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,4.083582915964387716e+00
7.811706625951745156e-03,3.444551142732126259e+00
1.389139705019461560e-02,4.519698060009801566e+00
2.470278535103651030e-02,5.809401134916941878e+00
4.392845456035934792e-02,3.266866332771510173e+00
7.811706625951746197e-02,2.296367428488084172e+00
1.389139705019461490e-01,2.324416145147897961e+00
2.470278535103651030e-01,1.125571469890157550e+00
4.392845456035935348e-01,8.371344977726997705e-01
7.811706625951745364e-01,3.100096028458913522e-01
