# pos_1,average_velocity_axis
1.389139705019461386e-03,1.871645687645780987e-01
2.470278535103650856e-03,2.458136446886458049e-01
4.392845456035934966e-03,1.619280320906084925e-01
7.811706625951745156e-03,1.629391190006559409e-01
1.389139705019461560e-02,1.663055317563781610e-01
2.470278535103651030e-02,1.399675716440402506e-01
4.392845456035934792e-02,1.556065092935592364e-01
7.811706625951746197e-02,1.498870288907380444e-01
1.389139705019461490e-01,1.662178857087791561e-01
2.470278535103651030e-01,1.830304694554850398e-01
4.392845456035935348e-01,2.022339870939459106e-01
7.811706625951745364e-01,3.165336848969115824e-01
