# pos_1,average_velocity_axis
1.389139705019461386e-03,2.431203351104324617e-01
2.470278535103650856e-03,2.261837420221615713e-01
4.392845456035934966e-03,2.046622287968467846e-01
7.811706625951745156e-03,1.752899674972906996e-01
1.389139705019461560e-02,1.679145349764258333e-01
2.470278535103651030e-02,1.673829752337222532e-01
4.392845456035934792e-02,1.777543475783470994e-01
7.811706625951746197e-02,2.081284078109273961e-01
1.389139705019461490e-01,2.419779057021136659e-01
2.470278535103651030e-01,2.903976221545602199e-01
4.392845456035935348e-01,3.912936533351499824e-01
7.811706625951745364e-01,5.740136443436908431e-01
