# pos_1,average_velocity_axis
1.389139705019461386e-03,2.324401710024604634e-02
2.470278535103650856e-03,2.239023111031996499e-02
4.392845456035934966e-03,2.089095989630578368e-02
7.811706625951745156e-03,1.926836035508801281e-02
1.389139705019461560e-02,1.981409133205419559e-02
2.470278535103651030e-02,2.458475759378368763e-02
4.392845456035934792e-02,3.093128322634213292e-02
7.811706625951746197e-02,3.645200990138315611e-02
1.389139705019461490e-01,4.026749178719239014e-02
2.470278535103651030e-01,4.540505933110364212e-02
4.392845456035935348e-01,5.302428238099509555e-02
7.811706625951745364e-01,6.036290207690827442e-02
