# pos_1,average_velocity_axis
1.389139705019461386e-03,1.614905583258423316e-01
2.470278535103650856e-03,1.031640461449382373e-01
4.392845456035934966e-03,1.100140480952156996e-01
7.811706625951745156e-03,1.014618878849906231e-01
1.389139705019461560e-02,8.417109992810917207e-02
2.470278535103651030e-02,8.107814876372489155e-02
4.392845456035934792e-02,9.299902929089179371e-02
7.811706625951746197e-02,1.030293017845565068e-01
1.389139705019461490e-01,1.163870553134380564e-01
2.470278535103651030e-01,1.389817424800413870e-01
4.392845456035935348e-01,1.809648461937784225e-01
7.811706625951745364e-01,2.539593835831394641e-01
