# pos_1,average_velocity_axis
1.389139705019461386e-03,4.958049377677996306e-02
2.470278535103650856e-03,5.986213646281355466e-02
4.392845456035934966e-03,6.542206961032021040e-02
7.811706625951745156e-03,5.530510904037550662e-02
1.389139705019461560e-02,4.529099588331031434e-02
2.470278535103651030e-02,4.962874394355074048e-02
4.392845456035934792e-02,6.112165245878121989e-02
7.811706625951746197e-02,6.938437587252049843e-02
1.389139705019461490e-01,7.711436317000312790e-02
2.470278535103651030e-01,9.042836830290480743e-02
4.392845456035935348e-01,1.132787637566720490e-01
7.811706625951745364e-01,1.494234903788123070e-01
