# pos_1,average_velocity_axis
1.389139705019461386e-03,1.858691896339003391e-01
2.470278535103650856e-03,2.980882723833596093e-01
4.392845456035934966e-03,1.809256059009464457e-01
7.811706625951745156e-03,1.872514526360652132e-01
1.389139705019461560e-02,1.278220590884519836e-01
2.470278535103651030e-02,1.299591831580021173e-01
4.392845456035934792e-02,1.602484633590235685e-01
7.811706625951746197e-02,1.765864543619636295e-01
1.389139705019461490e-01,1.958571805905225116e-01
2.470278535103651030e-01,2.299204218069408889e-01
4.392845456035935348e-01,2.858864885711139836e-01
7.811706625951745364e-01,4.872514647134210675e-01
