# pos_1,average_velocity_axis
1.389139705019461386e-03,1.277561442706700301e-01
2.470278535103650856e-03,8.653024307518510094e-02
4.392845456035934966e-03,9.419833000812864732e-02
7.811706625951745156e-03,8.975081448765646897e-02
1.389139705019461560e-02,7.923713870022595918e-02
2.470278535103651030e-02,7.794293210402690464e-02
4.392845456035934792e-02,8.586688786605697898e-02
7.811706625951746197e-02,9.904298686101081772e-02
1.389139705019461490e-01,1.104019638516522545e-01
2.470278535103651030e-01,1.225141352903820063e-01
4.392845456035935348e-01,1.473387629923067488e-01
7.811706625951745364e-01,2.109470308936593486e-01
