# pos_1,average_velocity_axis
1.389139705019461386e-03,2.710816209759201942e-02
2.470278535103650856e-03,2.411600766607396862e-02
4.392845456035934966e-03,2.141173468895632079e-02
7.811706625951745156e-03,1.971064586273860164e-02
1.389139705019461560e-02,2.030676877149714676e-02
2.470278535103651030e-02,2.586657747835205065e-02
4.392845456035934792e-02,3.324357292192343244e-02
7.811706625951746197e-02,3.978609178503573346e-02
1.389139705019461490e-01,4.614049597880344467e-02
2.470278535103651030e-01,5.358978020610809939e-02
4.392845456035935348e-01,6.110953001809896201e-02
7.811706625951745364e-01,6.464662487624327214e-02
