# pos_1,average_velocity_axis
1.389139705019461386e-03,2.456454927186665638e-01
2.470278535103650856e-03,1.685477216466497175e-01
4.392845456035934966e-03,1.438221958748122364e-01
7.811706625951745156e-03,1.202390307045092394e-01
1.389139705019461560e-02,9.805659639017769158e-02
2.470278535103651030e-02,1.106781598629505703e-01
4.392845456035934792e-02,1.395598493758583025e-01
7.811706625951746197e-02,1.702887706777172494e-01
1.389139705019461490e-01,2.130055088475580061e-01
2.470278535103651030e-01,2.711632675389723524e-01
4.392845456035935348e-01,3.293495207998427543e-01
7.811706625951745364e-01,3.671874926615020240e-01
