# pos_1,average_velocity_axis
1.389139705019461386e-03,1.006888471425747278e-01
2.470278535103650856e-03,8.828078237418837682e-02
4.392845456035934966e-03,8.050630245780818206e-02
7.811706625951745156e-03,6.514338497940985739e-02
1.389139705019461560e-02,5.596361503129868714e-02
2.470278535103651030e-02,6.310032915009249066e-02
4.392845456035934792e-02,7.886785393594741844e-02
7.811706625951746197e-02,9.707237518724884384e-02
1.389139705019461490e-01,1.199255574238421856e-01
2.470278535103651030e-01,1.489018423817257131e-01
4.392845456035935348e-01,1.765889635922895384e-01
7.811706625951745364e-01,1.943668230892521553e-01
