# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,3.174595672618615860e-02
7.811706625951745156e-03,3.570412674967799599e-02
1.389139705019461560e-02,4.015581190235623099e-02
2.470278535103651030e-02,1.750048617143068752e-01
4.392845456035934792e-02,2.888882062082939739e-01
7.811706625951746197e-02,6.944452652812370674e-01
1.389139705019461490e-01,1.166526335763448552e+00
2.470278535103651030e-01,1.930134265165210028e+00
4.392845456035935348e-01,1.810789371661658764e+00
7.811706625951745364e-01,3.563271849617863918e-01
