# pos_1,concentration
1.389139705019461386e-03,8.033045272557948202e-01
2.470278535103650856e-03,2.258656661942152200e-01
4.392845456035934966e-03,3.810407941279680410e-01
7.811706625951745156e-03,7.142499504050152381e-02
1.389139705019461560e-02,1.606609054511589363e-01
2.470278535103651030e-02,1.581059663359506984e-01
4.392845456035934792e-02,2.032217568682496145e-01
7.811706625951746197e-02,2.642724816498556173e-01
1.389139705019461490e-01,2.490244034492963277e-01
2.470278535103651030e-01,3.500917826010336853e-01
4.392845456035935348e-01,7.874843078644675476e-01
7.811706625951745364e-01,1.636346636377890018e+00
