# pos_1,average_velocity_axis
1.389139705019461386e-03,7.852572944297224744e-01
2.470278535103650856e-03,7.778733317156070193e-01
4.392845456035934966e-03,7.248427814356780408e-01
7.811706625951745156e-03,6.865185859505396060e-01
1.389139705019461560e-02,6.153664496423111308e-01
2.470278535103651030e-02,6.025287481487935359e-01
4.392845456035934792e-02,6.412203070645772218e-01
7.811706625951746197e-02,7.029617916830790403e-01
1.389139705019461490e-01,7.450983787944399639e-01
2.470278535103651030e-01,7.792556531897468775e-01
4.392845456035935348e-01,7.923100246444818584e-01
7.811706625951745364e-01,7.989966499333981398e-01
