# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.270533146149019910e-01
7.811706625951745156e-03,4.286839758622220664e-01
1.389139705019461560e-02,6.830223593769837453e-01
2.470278535103651030e-02,6.326216213992573723e-01
4.392845456035934792e-02,4.192759382291765258e-01
7.811706625951746197e-02,3.143682489656295376e-01
1.389139705019461490e-01,3.897245227033377946e-01
2.470278535103651030e-01,6.913650576720454799e-01
4.392845456035935348e-01,1.128233433780329920e+00
7.811706625951745364e-01,1.270333515138384772e+00
