# pos_1,average_velocity_axis
1.389139705019461386e-03,3.235892149088047676e-01
2.470278535103650856e-03,3.283836111669022340e-01
4.392845456035934966e-03,2.221253101736952451e-01
7.811706625951745156e-03,2.007299246013772021e-01
1.389139705019461560e-02,1.596506782757390330e-01
2.470278535103651030e-02,1.530995314381702610e-01
4.392845456035934792e-02,1.824968460572267415e-01
7.811706625951746197e-02,2.302170850924195045e-01
1.389139705019461490e-01,2.605758648446211412e-01
2.470278535103651030e-01,3.439962305580125945e-01
4.392845456035935348e-01,4.809454336672989161e-01
7.811706625951745364e-01,6.537386498245782995e-01
