# pos_1,concentration
1.389139705019461386e-03,4.427863879950526993e+00
2.470278535103650856e-03,2.489970842013859542e+00
4.392845456035934966e-03,2.800427005966806604e+00
7.811706625951745156e-03,4.724387500902646586e+00
1.389139705019461560e-02,5.474449887938831694e+00
2.470278535103651030e-02,5.002577782591482780e+00
4.392845456035934792e-02,3.245949484188797918e+00
7.811706625951746197e-02,3.013586572545476017e+00
1.389139705019461490e-01,2.173678631975712872e+00
2.470278535103651030e-01,1.532463872766711921e+00
4.392845456035935348e-01,7.688445052745231933e-01
7.811706625951745364e-01,1.632061136675459767e-01
