# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,3.984080129936293929e-02,3.876816301880644557e-04
1.794000000000000039e+00,4.290370972927354254e-02,4.285272458452370160e-04
2.690999999999999837e+00,4.664937016487578914e-02,4.412095636286779334e-04
3.581500000000000128e+00,4.996879677347227516e-02,4.401096937089100285e-04
4.478500000000000369e+00,5.282349932388288871e-02,4.317595761699740201e-04
5.375499999999999723e+00,5.504756041823185425e-02,4.202950330511691151e-04
6.272499999999999964e+00,5.684896206300493748e-02,4.080391042487095600e-04
7.169500000000000206e+00,5.819975259918599986e-02,3.954392637426816450e-04
8.066499999999999559e+00,5.921319853198760141e-02,3.828399505368240544e-04
8.963499999999999801e+00,6.000818337347008785e-02,3.716175917163707558e-04
9.853999999999999204e+00,6.061439793070398652e-02,3.601606938718939096e-04
1.075099999999999945e+01,6.106278846182007503e-02,3.491822259090388361e-04
1.164799999999999969e+01,6.142401289318834279e-02,3.387629696639344267e-04
1.254499999999999993e+01,6.168397136820456123e-02,3.287552007574805917e-04
1.344200000000000017e+01,6.189698816742152804e-02,3.194566322127891989e-04
1.433900000000000041e+01,6.204213478739536297e-02,3.116920885991400383e-04
1.523600000000000065e+01,6.215778987721601312e-02,3.048197158188115704e-04
1.613299999999999912e+01,6.228179522951034913e-02,2.986826096119395797e-04
1.702349999999999852e+01,6.240915177546502851e-02,2.928408798166729074e-04
1.792050000000000054e+01,6.254904089889820606e-02,2.871280077587078940e-04
1.881749999999999901e+01,6.269274133394800441e-02,2.816461485919967054e-04
1.971450000000000102e+01,6.285171927396247804e-02,2.765959431967448048e-04
2.061149999999999949e+01,6.300299289530442159e-02,2.712364783954625161e-04
2.150850000000000151e+01,6.311357000655440364e-02,2.648833268433704478e-04
2.240549999999999997e+01,6.317599434200457664e-02,2.579043379667543437e-04
2.329599999999999937e+01,6.320408752583263345e-02,2.501526248200928678e-04
2.419300000000000139e+01,6.319113002730887552e-02,2.419845522821800776e-04
2.508999999999999986e+01,6.311613529678967993e-02,2.335830475565468247e-04
2.598699999999999832e+01,6.298148520430890684e-02,2.249633402485388782e-04
