# pos_1,average_velocity_axis
1.389139705019461386e-03,1.931279352226625556e-01
2.470278535103650856e-03,3.146210303457998569e-01
4.392845456035934966e-03,1.853239436619728842e-01
7.811706625951745156e-03,1.759580928903604347e-01
1.389139705019461560e-02,1.513424642218249572e-01
2.470278535103651030e-02,1.509973551717537221e-01
4.392845456035934792e-02,1.642821191410984705e-01
7.811706625951746197e-02,1.701824744651924126e-01
1.389139705019461490e-01,1.709522253825495330e-01
2.470278535103651030e-01,2.100127764835852395e-01
4.392845456035935348e-01,2.662758739356281268e-01
7.811706625951745364e-01,4.214078270444517882e-01
