# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.307965243783478115e+00
1.389139705019461560e-02,2.595728467364936343e+00
2.470278535103651030e-02,2.189528079258468818e+00
4.392845456035934792e-02,1.231262121631686579e+00
7.811706625951746197e-02,1.269380884080913097e+00
1.389139705019461490e-01,1.362757445366591602e+00
2.470278535103651030e-01,1.058271904974926514e+00
4.392845456035935348e-01,1.456993510597496266e+00
7.811706625951745364e-01,5.539116585080348099e-01
