# pos_1,average_velocity_axis
1.389139705019461386e-03,7.001696522655491695e-01
2.470278535103650856e-03,6.553407239819052377e-01
4.392845456035934966e-03,4.463639611477029367e-01
7.811706625951745156e-03,3.327433698377109672e-01
1.389139705019461560e-02,3.175650978719389839e-01
2.470278535103651030e-02,3.540050916949128990e-01
4.392845456035934792e-02,3.855267481063888169e-01
7.811706625951746197e-02,4.794719616082877556e-01
1.389139705019461490e-01,6.112427796270117897e-01
2.470278535103651030e-01,6.836364977823036204e-01
4.392845456035935348e-01,7.417604609350882949e-01
7.811706625951745364e-01,7.721873632302054258e-01
