# pos_1,concentration
1.389139705019461386e-03,4.432029321041730974e+00
2.470278535103650856e-03,4.984626483354180237e+00
4.392845456035934966e-03,5.733534809103338681e+00
7.811706625951745156e-03,6.305109189037836792e+00
1.389139705019461560e-02,6.849499859791764678e+00
2.470278535103651030e-02,5.596376097220375989e+00
4.392845456035934792e-02,4.064439120231033264e+00
7.811706625951746197e-02,3.059410936044496321e+00
1.389139705019461490e-01,2.280480541554199547e+00
2.470278535103651030e-01,1.468199073278867672e+00
4.392845456035935348e-01,6.638159190095200834e-01
7.811706625951745364e-01,8.956121007156019054e-02
