# pos_1,average_velocity_axis
1.389139705019461386e-03,4.310508750508809661e-01
2.470278535103650856e-03,4.292722513088978453e-01
4.392845456035934966e-03,2.286036393713815618e-01
7.811706625951745156e-03,2.181473188873284397e-01
1.389139705019461560e-02,1.717908034901759196e-01
2.470278535103651030e-02,1.783453388290744124e-01
4.392845456035934792e-02,2.200430256172735410e-01
7.811706625951746197e-02,2.520676444178388542e-01
1.389139705019461490e-01,3.287015327532132325e-01
2.470278535103651030e-01,4.594533295321627242e-01
4.392845456035935348e-01,5.657722668413202038e-01
7.811706625951745364e-01,7.006340888308973947e-01
