# pos_1,average_velocity_axis
1.389139705019461386e-03,9.553900339336605929e-02
2.470278535103650856e-03,8.760444193691153958e-02
4.392845456035934966e-03,7.555117832371972819e-02
7.811706625951745156e-03,6.207056816415540412e-02
1.389139705019461560e-02,6.318915717532133658e-02
2.470278535103651030e-02,7.075901255789547595e-02
4.392845456035934792e-02,8.561808637387781362e-02
7.811706625951746197e-02,1.031815685034292440e-01
1.389139705019461490e-01,1.163955791624114861e-01
2.470278535103651030e-01,1.218206107161793478e-01
4.392845456035935348e-01,1.193660285694244511e-01
7.811706625951745364e-01,1.148696215116498109e-01
