# pos_1,concentration
1.389139705019461386e-03,8.050661599910048594e+00
2.470278535103650856e-03,1.810887885100988637e+00
4.392845456035934966e-03,6.110022558473031218e+00
7.811706625951745156e-03,4.581224243299535814e+00
1.389139705019461560e-02,5.635463119937033305e+00
2.470278535103651030e-02,5.432663655302968131e+00
4.392845456035934792e-02,3.615096680429876752e+00
7.811706625951746197e-02,3.149591667268430761e+00
1.389139705019461490e-01,1.835550844779490820e+00
2.470278535103651030e-01,1.367220353251246578e+00
4.392845456035935348e-01,7.841195616707058447e-01
7.811706625951745364e-01,1.947020303402302865e-01
