# pos_1,average_velocity_axis
1.389139705019461386e-03,2.980639846551556144e-02
2.470278535103650856e-03,2.542367207260815692e-02
4.392845456035934966e-03,2.215364030685013780e-02
7.811706625951745156e-03,2.044500163608187551e-02
1.389139705019461560e-02,2.082047461906759087e-02
2.470278535103651030e-02,2.643485440808799811e-02
4.392845456035934792e-02,3.440327492476478316e-02
7.811706625951746197e-02,4.194760885735163841e-02
1.389139705019461490e-01,4.891414827096086243e-02
2.470278535103651030e-01,5.741448599943468206e-02
4.392845456035935348e-01,6.467341142024801703e-02
7.811706625951745364e-01,6.581916840872757690e-02
