# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,6.349191345237231721e-02
7.811706625951745156e-03,3.570412674967799599e-02
1.389139705019461560e-02,1.706622005850139678e-01
2.470278535103651030e-02,1.919408160737559321e-01
4.392845456035934792e-02,2.888882062082939739e-01
7.811706625951746197e-02,6.069701547445259804e-01
1.389139705019461490e-01,1.103280932017237426e+00
2.470278535103651030e-01,1.848841684239854510e+00
4.392845456035935348e-01,1.847297221896772701e+00
7.811706625951745364e-01,3.784637435465867950e-01
