# pos_1,average_velocity_axis
1.389139705019461386e-03,5.897438268586096405e-02
2.470278535103650856e-03,5.217963206811469107e-02
4.392845456035934966e-03,4.601750709016355634e-02
7.811706625951745156e-03,3.847737588051909630e-02
1.389139705019461560e-02,3.540357762834860783e-02
2.470278535103651030e-02,4.165828208325367960e-02
4.392845456035934792e-02,5.423454560797390245e-02
7.811706625951746197e-02,6.601289915012066578e-02
1.389139705019461490e-01,8.112908846907278260e-02
2.470278535103651030e-01,9.593094724293482756e-02
4.392845456035935348e-01,1.074969621263781178e-01
7.811706625951745364e-01,1.113916106713381537e-01
