# pos_1,concentration
1.389139705019461386e-03,6.489321168412343077e+00
2.470278535103650856e-03,3.649213465430780179e+00
4.392845456035934966e-03,8.208414144211245045e+00
7.811706625951745156e-03,2.307965243783478115e+00
1.389139705019461560e-02,4.542524817888638822e+00
2.470278535103651030e-02,4.014134811973860018e+00
4.392845456035934792e-02,3.693786364895059293e+00
7.811706625951746197e-02,2.423363505972652376e+00
1.389139705019461490e-01,1.881903138839579048e+00
2.470278535103651030e-01,1.715130328752467070e+00
4.392845456035935348e-01,6.361520961763714732e-01
7.811706625951745364e-01,3.000354816918522349e-01
