# pos_1,average_velocity_axis
1.389139705019461386e-03,1.379003547973143284e-01
2.470278535103650856e-03,9.310260512820681122e-02
4.392845456035934966e-03,9.535178320631637616e-02
7.811706625951745156e-03,9.190959358914638222e-02
1.389139705019461560e-02,7.333105152233773683e-02
2.470278535103651030e-02,7.934021073168083527e-02
4.392845456035934792e-02,9.242112520864445568e-02
7.811706625951746197e-02,1.051488184102245260e-01
1.389139705019461490e-01,1.092274015983911994e-01
2.470278535103651030e-01,1.272745950848395702e-01
4.392845456035935348e-01,1.642431282715859364e-01
7.811706625951745364e-01,2.345098750109124996e-01
