# pos_1,concentration
1.389139705019461386e-03,2.419746876357144583e+00
2.470278535103650856e-03,2.267872775126473783e+00
4.392845456035934966e-03,3.953487603355981150e+00
7.811706625951745156e-03,5.593881862051481413e+00
1.389139705019461560e-02,5.726734274045241158e+00
2.470278535103651030e-02,4.717175372263066713e+00
4.392845456035934792e-02,3.864215302635038984e+00
7.811706625951746197e-02,3.112493241192747284e+00
1.389139705019461490e-01,2.145508897036668028e+00
2.470278535103651030e-01,1.453706448856069811e+00
4.392845456035935348e-01,7.371341402386314412e-01
7.811706625951745364e-01,1.599276481073692857e-01
