# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.785206337483899799e-02
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,3.387190871889810689e-02
4.392845456035934792e-02,2.222216970833030755e-02
7.811706625951746197e-02,6.248222181193649472e-02
1.389139705019461490e-01,9.537005326809605554e-02
2.470278535103651030e-01,2.077477068092416779e-01
4.392845456035935348e-01,6.453953002433646668e-01
7.811706625951745364e-01,1.830193537188494313e+00
