# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.785206337483899799e-02
1.389139705019461560e-02,5.019476487794528874e-02
2.470278535103651030e-02,1.919408160737559321e-01
4.392845456035934792e-02,2.888882062082939739e-01
7.811706625951746197e-02,6.944452652812370674e-01
1.389139705019461490e-01,1.262900284329103506e+00
2.470278535103651030e-01,2.024411077766143041e+00
4.392845456035935348e-01,1.763487896139641187e+00
7.811706625951745364e-01,3.356187914469732081e-01
