# pos_1,average_velocity_axis
1.389139705019461386e-03,2.254378698224876187e-01
2.470278535103650856e-03,2.488634222919916261e-01
4.392845456035934966e-03,1.653389830508414649e-01
7.811706625951745156e-03,1.887582205029019744e-01
1.389139705019461560e-02,1.855532400680792726e-01
2.470278535103651030e-02,1.686049274271121945e-01
4.392845456035934792e-02,1.626730827207178709e-01
7.811706625951746197e-02,1.654078933446195832e-01
1.389139705019461490e-01,1.868574721932757532e-01
2.470278535103651030e-01,1.838543991100347885e-01
4.392845456035935348e-01,2.124963972355773945e-01
7.811706625951745364e-01,2.882367179062304552e-01
