# pos_1,concentration
1.389139705019461386e-03,3.628481431474990249e+00
2.470278535103650856e-03,3.627457878407502889e+00
4.392845456035934966e-03,3.952247098930704805e+00
7.811706625951745156e-03,5.448738780742670151e+00
1.389139705019461560e-02,7.015064100851645890e+00
2.470278535103651030e-02,5.123784253250599718e+00
4.392845456035934792e-02,3.735510967699020135e+00
7.811706625951746197e-02,3.032653295071249477e+00
1.389139705019461490e-01,2.225468611304660005e+00
2.470278535103651030e-01,1.426044378448949823e+00
4.392845456035935348e-01,6.871810278463387212e-01
7.811706625951745364e-01,1.570097096029795802e-01
