# pos_1,average_velocity_axis
1.389139705019461386e-03,4.821129326047367963e-02
2.470278535103650856e-03,6.206416359886701706e-02
4.392845456035934966e-03,6.358835147049680947e-02
7.811706625951745156e-03,5.340542546658482576e-02
1.389139705019461560e-02,4.424465914719403342e-02
2.470278535103651030e-02,4.588720985238704808e-02
4.392845456035934792e-02,5.854608117559217256e-02
7.811706625951746197e-02,6.727319384304453198e-02
1.389139705019461490e-01,7.378061660027709912e-02
2.470278535103651030e-01,8.303062092836763219e-02
4.392845456035935348e-01,1.001407589607375831e-01
7.811706625951745364e-01,1.318739469562340838e-01
