# pos_1,average_velocity_axis
1.389139705019461386e-03,4.001125327578219926e-02
2.470278535103650856e-03,4.172473010012866385e-02
4.392845456035934966e-03,4.032642716107066871e-02
7.811706625951745156e-03,3.419176084061868043e-02
1.389139705019461560e-02,3.141412127168144441e-02
2.470278535103651030e-02,3.646525335284912100e-02
4.392845456035934792e-02,4.671287260003097880e-02
7.811706625951746197e-02,5.555542880507063908e-02
1.389139705019461490e-01,6.538159578259701565e-02
2.470278535103651030e-01,7.693371297592282998e-02
4.392845456035935348e-01,8.945992348123432691e-02
7.811706625951745364e-01,1.006643833348529471e-01
