# pos_1,average_velocity_axis
1.389139705019461386e-03,1.990248340492011825e-01
2.470278535103650856e-03,1.954661248975464727e-01
4.392845456035934966e-03,1.840559605839681145e-01
7.811706625951745156e-03,1.749018225592871567e-01
1.389139705019461560e-02,1.738959968602825368e-01
2.470278535103651030e-02,1.797633344994875870e-01
4.392845456035934792e-02,1.980230498312193776e-01
7.811706625951746197e-02,2.120980241317977077e-01
1.389139705019461490e-01,2.176168704000353282e-01
2.470278535103651030e-01,2.171794207258254394e-01
4.392845456035935348e-01,2.152780410962725766e-01
7.811706625951745364e-01,2.104603585627848605e-01
