# pos_1,average_velocity_axis
1.389139705019461386e-03,9.999613011573109389e-02
2.470278535103650856e-03,1.000227066124647346e-01
4.392845456035934966e-03,9.989337782441219671e-02
7.811706625951745156e-03,9.994420068617580755e-02
1.389139705019461560e-02,1.002122657810787382e-01
2.470278535103651030e-02,1.005760796229841214e-01
4.392845456035934792e-02,9.995584950311640904e-02
7.811706625951746197e-02,9.999439122319407625e-02
1.389139705019461490e-01,1.002450373449126630e-01
2.470278535103651030e-01,1.009807849547022102e-01
4.392845456035935348e-01,1.013505577097935512e-01
7.811706625951745364e-01,1.015969875048812476e-01
