# pos_1,average_velocity_axis
1.389139705019461386e-03,5.953106468000076562e-02
2.470278535103650856e-03,6.683791696757916678e-02
4.392845456035934966e-03,6.924966563918860674e-02
7.811706625951745156e-03,5.866838745550381762e-02
1.389139705019461560e-02,4.711600201968681872e-02
2.470278535103651030e-02,5.090107428215516483e-02
4.392845456035934792e-02,6.477490081729354865e-02
7.811706625951746197e-02,7.476264212863330261e-02
1.389139705019461490e-01,8.523465315112131735e-02
2.470278535103651030e-01,1.085062584421714604e-01
4.392845456035935348e-01,1.330308924012461036e-01
7.811706625951745364e-01,1.692092623927461126e-01
