# pos_1,concentration
1.389139705019461386e-03,2.676844981970091553e+01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,5.353689963940181151e+00
2.470278535103651030e-02,4.515901663470592631e+00
4.392845456035934792e-02,2.539478125865353597e+00
7.811706625951746197e-02,3.332124820712396573e+00
1.389139705019461490e-01,1.606106989182054301e+00
2.470278535103651030e-01,1.505300554490196951e+00
4.392845456035935348e-01,4.232463543108923587e-01
7.811706625951745364e-01,5.236196146833766996e-01
