# pos_1,average_velocity_axis
1.389139705019461386e-03,8.511439002498560891e-02
2.470278535103650856e-03,7.293068516647267796e-02
4.392845456035934966e-03,6.088280487154797138e-02
7.811706625951745156e-03,4.894698888087513355e-02
1.389139705019461560e-02,4.689983564928004028e-02
2.470278535103651030e-02,5.526158717232426687e-02
4.392845456035934792e-02,6.963489353443001739e-02
7.811706625951746197e-02,8.641355205659803640e-02
1.389139705019461490e-01,1.032118741193545491e-01
2.470278535103651030e-01,1.146098310932978370e-01
4.392845456035935348e-01,1.173284242487656337e-01
7.811706625951745364e-01,1.154977596336195095e-01
