# pos_1,concentration
1.389139705019461386e-03,3.220264639964019793e+00
2.470278535103650856e-03,2.263609856376235907e+00
4.392845456035934966e-03,3.564179825775935395e+00
7.811706625951745156e-03,5.440203788918198669e+00
1.389139705019461560e-02,5.595209811937482236e+00
2.470278535103651030e-02,5.138394373974056961e+00
4.392845456035934792e-02,3.436887689141079782e+00
7.811706625951746197e-02,2.533989659575055953e+00
1.389139705019461490e-01,2.052918707977061885e+00
2.470278535103651030e-01,1.573208850181484042e+00
4.392845456035935348e-01,8.121238317303739462e-01
7.811706625951745364e-01,1.696484602596859681e-01
