# pos_1,average_velocity_axis
1.389139705019461386e-03,7.999523809523907403e-01
2.470278535103650856e-03,8.000178781463207489e-01
4.392845456035934966e-03,8.000663373324028438e-01
7.811706625951745156e-03,8.001348066298299422e-01
1.389139705019461560e-02,7.998128703178907228e-01
2.470278535103651030e-02,7.991275186463322466e-01
4.392845456035934792e-02,7.953479149632056711e-01
7.811706625951746197e-02,7.956945820624464760e-01
1.389139705019461490e-01,7.987623574713433872e-01
2.470278535103651030e-01,8.004766684745497907e-01
4.392845456035935348e-01,8.005457497906590669e-01
7.811706625951745364e-01,7.993188669959212511e-01
