# pos_1,average_velocity_axis
1.389139705019461386e-03,3.061167598260988165e-01
2.470278535103650856e-03,2.252631130971392281e-01
4.392845456035934966e-03,1.675725161265324281e-01
7.811706625951745156e-03,1.214388414055080079e-01
1.389139705019461560e-02,1.170232953579319751e-01
2.470278535103651030e-02,1.350775859889606911e-01
4.392845456035934792e-02,1.735472378740771648e-01
7.811706625951746197e-02,2.224491047302754598e-01
1.389139705019461490e-01,2.758254903111363454e-01
2.470278535103651030e-01,3.288063802465001628e-01
4.392845456035935348e-01,3.609777932785221966e-01
7.811706625951745364e-01,3.864670562843384172e-01
