# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,2.260069647029385453e-01
4.392845456035934966e-03,2.541861120665978024e-01
7.811706625951745156e-03,5.717574204180527753e-01
1.389139705019461560e-02,4.822842382279550200e-01
2.470278535103651030e-02,3.164097505841140245e-01
4.392845456035934792e-02,1.652209728432885716e-01
7.811706625951746197e-02,2.144090326567698324e-01
1.389139705019461490e-01,3.456370373967010967e-01
2.470278535103651030e-01,5.378965759929937862e-01
4.392845456035935348e-01,1.077749115162375038e+00
7.811706625951745364e-01,1.390085228391390926e+00
