# pos_1,concentration
1.389139705019461386e-03,1.612152561286880559e+00
2.470278535103650856e-03,1.813160015446159345e+00
4.392845456035934966e-03,5.098074029340735613e-01
7.811706625951745156e-03,2.293486164462377630e+00
1.389139705019461560e-02,2.740659354187696017e+00
2.470278535103651030e-02,1.813160015446160012e+00
4.392845456035934792e-02,1.529422208802220240e+00
7.811706625951746197e-02,1.376091698677426534e+00
1.389139705019461490e-01,1.257478997803766596e+00
2.470278535103651030e-01,1.169488209962773029e+00
4.392845456035935348e-01,1.004320583780125009e+00
7.811706625951745364e-01,7.625841496837405531e-01
