# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,4.016522636278973407e-02
2.470278535103651030e-02,2.258656661942152685e-02
4.392845456035934792e-02,5.080543921706240362e-02
7.811706625951746197e-02,1.285649910729027290e-01
1.389139705019461490e-01,2.972226750846440058e-01
2.470278535103651030e-01,9.102386347626874041e-01
4.392845456035935348e-01,1.742626565145241058e+00
7.811706625951745364e-01,9.470954342370502266e-01
